created_at,hashtags,favorite_count,id,lang,retweet_count,reweet_id,retweet_screen_name,text,tweet_url,user_screen_name,user_followers_count,user_friends_count,user_location,user_verified
Thu Apr 23 09:47:01 +0000 2020,,0,1253259071475470337,en,0,,,Soft porn to bhakts by his CO. https://t.co/G53l4jnaGo,https://twitter.com/Sahil_MI/status/1253259071475470337,Sahil_MI,1298,1587,"Alberta, Canada",false
Thu Apr 23 10:05:41 +0000 2020,stayhome readabook messenger93,5,1253263769930735617,en,0,,,It was such a fun event and the book is soooo intriguing! #stayhome #readabook #messenger93 https://t.co/wHieYbSMZ0,https://twitter.com/sandyhall13/status/1253263769930735617,sandyhall13,76,226,"Burlington, Ontario",false
Thu Apr 23 10:06:02 +0000 2020,,2,1253263857923035137,en,0,,,"@Ottawa_Cameron @PamDamoff @CPHO_Canada @AndrewScheer Black faces multiple times? 
A month ago Canada had around 4000 cases. Instead of a total lockdown to halt the spread the Liberals continues to fiddle while the country burn. On who's advice?
Today we're over 40,000 cases. The economy is made a God we sacrifice humans to daily.",https://twitter.com/Stryker0371/status/1253263857923035137,Stryker0371,2,39,"Ontario, Canada",false
Thu Apr 23 10:06:12 +0000 2020,,0,1253263896116211714,en,0,,,@brianklaas I'm not American and I'm living in Canada. We got too many Trump believers here that also call it a hoax and protesters on street against lockdown. Fortunately they are unarmed and our government is still functional.,https://twitter.com/chrisdime4/status/1253263896116211714,chrisdime4,141,213,"Vancouver, British Columbia",false
Thu Apr 23 10:07:13 +0000 2020,,11,1253264155324358658,en,2,,,A La Carte: Zoom calls drain your energy / are we living in reality? / ministry idols being exposed by COVID-19 / the right way to play Monopoly / to those who divide over doctrine / how one church continues to meet and follow every guideline / and more. https://t.co/V7nixkEaBf https://t.co/jbLcNedCnE,https://twitter.com/challies/status/1253264155324358658,challies,72035,224,"Oakville, Ontario",false
Thu Apr 23 10:07:31 +0000 2020,Toronto lockdown,0,1253264230951923712,en,0,,,"#Toronto #lockdown  so is the lockdown over, because the highways are way busier then a week ago.",https://twitter.com/JordanSchella/status/1253264230951923712,JordanSchella,17,334,"Toronto, Ontario",false
Thu Apr 23 10:08:18 +0000 2020,COVID19,4,1253264428600111104,en,3,,,"$INSM Brensocatib to be Studied in Patients with Severe #COVID19 
Trial is prioritized and designated an Urgent Public Health trial by the UK's National Institute for Health Research, is expected to begin enrollment in May",https://twitter.com/BioStocks/status/1253264428600111104,BioStocks,39059,76,Toronto,false
Thu Apr 23 10:09:18 +0000 2020,sunrise StayHome StaySafe,3,1253264678714773506,en,0,,,How vibrant the colours are #sunrise #StayHome #StaySafe https://t.co/pz5ETtREve,https://twitter.com/AnujSood_/status/1253264678714773506,AnujSood_,10,173,"Toronto, Ontario",false
Thu Apr 23 10:09:23 +0000 2020,,0,1253264700705472514,en,0,,,"These past 2 months have been eye opening. I witnessed the suffering of people, the collective sacrifices of medical professionals/essential workers, televised funerals and all the gore. The effects of social distancing on the psyche has been the most profound on me and friends",https://twitter.com/DelosBJ/status/1253264700705472514,DelosBJ,730,1686,"Winnipeg, Manitoba, Canada",false
Thu Apr 23 10:09:24 +0000 2020,Covid19Plan,6,1253264705151553536,en,1,,,@DFisman @TorontoStar Every country needs a longterm pre-vaccine #Covid19Plan for return to near-normal life: 1) Contact Tracing 2) Hygiene 3) Masks In Public 4) PPE For HCW 5) Public-Space Social Distancing 6) Quarantine For Suspected &amp; Confirmed Cases 7) Syndromic Surveillance 8) Widespread Testing.,https://twitter.com/M_Smoljo/status/1253264705151553536,M_Smoljo,51,273,Toronto,false
Thu Apr 23 10:28:23 +0000 2020,,6,1253269478781210625,en,0,,,"So far New Brunswick, a province of 800 000, has recorded 118 Covid cases and no deaths. Were doing well but theres still a long road ahead. Need to be patient to stamp this thing out and keep the dance manageable!",https://twitter.com/PDThornton_Chem/status/1253269478781210625,PDThornton_Chem,288,561,"Kingston, Ontario",false
Thu Apr 23 10:28:30 +0000 2020,CESB,0,1253269511198965761,en,0,,,"Canada Emergency Student Benefit: What Students Need To Know.
The #CESB will give $1,250 a month to students impacted by COVID-19. https://t.co/Jkyx2RBhLV",https://twitter.com/ATahmilci/status/1253269511198965761,ATahmilci,58,279,"Toronto, Ontario",false
Thu Apr 23 10:28:46 +0000 2020,art covid19Canada,0,1253269578714619906,en,0,,,"The magic of community art-making  in times of COVID. #art #covid19Canada

https://t.co/OyztHRTs6y",https://twitter.com/jalexanderns/status/1253269578714619906,jalexanderns,172,360,"Halifax, Nova Scotia",false
Thu Apr 23 10:29:05 +0000 2020,,0,1253269658658095105,en,0,,,Retweet please https://t.co/JQEK7ZLDEk,https://twitter.com/JasperNacho/status/1253269658658095105,JasperNacho,960,2931,"Winnipeg, Manitoba, Canada",false
Thu Apr 23 10:29:24 +0000 2020,,0,1253269738295382016,en,0,,,This makes me not want to go to Las Vegas again. And I LOVE VEGAS! https://t.co/u7Z3mUKw2C,https://twitter.com/MeghanAlexia/status/1253269738295382016,MeghanAlexia,170,448,"Halifax, NS Canada",false
Thu Apr 23 10:29:33 +0000 2020,,0,1253269775691550720,en,0,,,Dr.E.Couture Child Care Centre closed as employee awaits COVID-19 test results https://t.co/YhNmmhmmMf https://t.co/NPAZBJxERU,https://twitter.com/OttawaMatters/status/1253269775691550720,OttawaMatters,3246,399,"Ottawa, Ontario",false
Thu Apr 23 10:30:03 +0000 2020,,1,1253269901709660161,en,1,,,"Remittances will fall by 20%, from $554 billion in 2019 to an expected $445 billion this year. https://t.co/oQ5ygtbMiI",https://twitter.com/SilverImm/status/1253269901709660161,SilverImm,6254,276,"Montreal, Canada",false
Thu Apr 23 10:30:07 +0000 2020,,0,1253269918520352770,en,0,,,"@adamcarolla @VicBergerIV When assessing the impact of a pandemic, one should always consider the opinion of a community college dropout, because they are the ones that have studied epidemiology the most.",https://twitter.com/shallit43/status/1253269918520352770,shallit43,398,446,"Kitchener, Ontario",false
Thu Apr 23 10:30:12 +0000 2020,,0,1253269938552348673,en,0,,,Managing a show home in any real estate market can be tough. Here are tips you can use to stay focused on success. https://t.co/1hji5TmElF https://t.co/drBFKV8GAy,https://twitter.com/1MKAURA/status/1253269938552348673,1MKAURA,313,44,"Calgary, Alberta",false
Thu Apr 23 10:30:47 +0000 2020,,0,1253270086581800961,en,0,,,"Blaming Muslims for spread of coronavirus in India is wrong, such attempts should be countered aggressively : US https://t.co/xMp81TX99L via @Muslim Mirror",https://twitter.com/Fasihur_Rahman/status/1253270086581800961,Fasihur_Rahman,101,41,"Kelowna, BC,Canada",false
Thu Apr 23 10:30:50 +0000 2020,,25,1253270099039006720,en,15,,,"In managing COVID19, govt &amp; Canadians demonstrated our collective capacity to minimize harm. We urge the same effective, precise, science based response to Canadas gun crisis.  Yes, Canada we have a gun problem. @Docs4GunControl @BillBlair @JustinTrudeau https://t.co/HRGLyupMph",https://twitter.com/najmadoc/status/1253270099039006720,najmadoc,2853,520,"Toronto, Canada",false
Thu Apr 23 10:31:03 +0000 2020,COVIDー19 ThankfulThursday,6,1253270152721977346,en,1,,,"Sometimes something as simple as a beautiful sunrise makes you feel like theres hope for a new day when this pandemic will be over. Tho its a bit nippy, LuLu my cat also had to check out the beautiful sky. #COVID19 #ThankfulThursday Thankful for the beauty in nature https://t.co/KZKK0qmH50",https://twitter.com/C_AChafe/status/1253270152721977346,C_AChafe,3145,4607,"Mississauga, Ontario",false
Thu Apr 23 10:31:08 +0000 2020,SocialDistancing Ottawa ottcity,0,1253270173806706688,en,0,,,People who take #SocialDistancing seriously are often being forced to take the street. #Ottawa #ottcity https://t.co/odwHZiN8wF https://t.co/YTi79hplbH,https://twitter.com/pierre_lachaine/status/1253270173806706688,pierre_lachaine,93,62,Ottawa,false
Thu Apr 23 10:31:11 +0000 2020,COVID,0,1253270186750345216,en,0,,,"@TerryGlavin 'We are losing': While world battles #COVID-19, China crushes Hong Kong https://t.co/tomIAvRhrH via @nationalpost",https://twitter.com/Andrew_Griffith/status/1253270186750345216,Andrew_Griffith,1781,1106,Ottawa,false
Thu Apr 23 10:31:19 +0000 2020,,0,1253270219180642305,en,0,,,"Coronavirus: 'I was by his side for three nights': Boris Johnson nurses speak
https://t.co/LXPq5XKYBs.     Does this mean he was on 24 hrs a day watch unlike other patients in the same condition https://t.co/2r6JD8CYwX",https://twitter.com/therealseahamcw/status/1253270219180642305,therealseahamcw,11,144,"Calgary, Alberta",false
Thu Apr 23 10:49:50 +0000 2020,,0,1253274879421366273,en,0,,,"Awesome to see Canada taking a leadership role in the Peacebuilding Commision, advising the UN Security Council on peacebuilding efforts. https://t.co/CzY1ZEigei",https://twitter.com/PeterManly/status/1253274879421366273,PeterManly,27,70,"Ottawa, Ontario",false
Thu Apr 23 10:50:12 +0000 2020,vrpodcast CoffeeTalk ygk,0,1253274972279144449,en,0,,,"Next #vrpodcast #CoffeeTalk  Yogi, Hopeful Human, and Teacher - Caylee Ortiz! Caylee is passionate about her community in Kingston!  She is always helping people in her community.  Hear Caylee COVID-19 story and how she is coping! #ygk https://t.co/oqF4LfSGFP",https://twitter.com/DavidYateman360/status/1253274972279144449,DavidYateman360,360,728,"Kingston, Ontario, Canada",false
Thu Apr 23 10:50:12 +0000 2020,,0,1253274973206167553,en,0,,,How 9 Story stays productive in a pandemic  https://t.co/tyZQ0MRR8L,https://twitter.com/ConsultingStarr/status/1253274973206167553,ConsultingStarr,89,310,"Shelburne, ON, CA, L9V 2W5",false
Thu Apr 23 10:50:19 +0000 2020,,0,1253275001593237504,en,0,,,Wow! Well done Aus.  https://t.co/mpk753BlHr,https://twitter.com/click2KAREN/status/1253275001593237504,click2KAREN,843,2558,"Toronto, Canada",false
Thu Apr 23 10:51:01 +0000 2020,,0,1253275178643095552,en,0,,,And USA scientists are being sidelined . What gives ? https://t.co/AksWwqtvS8,https://twitter.com/ibreakthrunow4u/status/1253275178643095552,ibreakthrunow4u,317,1982,"Bluewater, Ontario",false
Thu Apr 23 10:51:25 +0000 2020,100DaysOfCode momswhocode,4,1253275279126155266,en,4,,,Its hard to focus on all things JS when Im distracted by beautiful CSS animations by @ellie_html Im inspired! Going to make sure I take breaks from JS to brush up on creative CSS skills during this #100DaysOfCode #momswhocode https://t.co/kdg8xlnSsv,https://twitter.com/ellypham/status/1253275279126155266,ellypham,989,472,"Toronto, Ontario",false
Thu Apr 23 10:51:49 +0000 2020,,3,1253275379197972481,en,1,,,Its great that self installs are more efficient for incumbents. Also great that theyre moving to full self-install. It would be just as beneficial for their wholesale-based customers  more so actually. https://t.co/rfPOZETQhC,https://twitter.com/kaplanmyrth/status/1253275379197972481,kaplanmyrth,2025,832,"Ottawa, Ontario, Canada",false
Thu Apr 23 10:52:34 +0000 2020,,0,1253275568008826881,en,0,,,This is so good. Quarantine has me focused on food waste and this is a helpful article to follow  https://t.co/q5KL7XC3mq,https://twitter.com/katbuchan/status/1253275568008826881,katbuchan,220,1163,"Toronto, Ontario",false
Thu Apr 23 10:54:28 +0000 2020,Manitoba,0,1253276045379342336,en,0,,,RCMP COVID-19 COMPLAINTS #Manitoba https://t.co/90BofxSUxr https://t.co/dWMxrQUaO0,https://twitter.com/ManitobaPost/status/1253276045379342336,ManitobaPost,544,110,"Winnipeg, Manitoba",false
Thu Apr 23 10:54:40 +0000 2020,,0,1253276096541450242,en,0,,,ICYMI: NHL considering July re-start in cities with controlled COVID-19 situations https://t.co/UNxcGDOcWq https://t.co/hFK3WFz4pv,https://twitter.com/provincesports/status/1253276096541450242,provincesports,11532,913,"Vancouver, B.C.",false
Thu Apr 23 10:54:43 +0000 2020,,0,1253276108729970689,en,0,,,"I NEVER TESTED POSITIVE TO CORONAVIRUS  FOOTBALLER, AHMED MUSA https://t.co/wFGwJcG0MO",https://twitter.com/NewsieEvents/status/1253276108729970689,NewsieEvents,189,247,Toronto,false
Thu Apr 23 10:54:45 +0000 2020,,1,1253276116858568704,en,1,,,"Just... WOW! 
@MightyKreskin https://t.co/EDB3v0UYPY",https://twitter.com/KrisandJoeShow/status/1253276116858568704,KrisandJoeShow,274,486,"Montreal, Quebec, Canada",false
Thu Apr 23 10:54:47 +0000 2020,Hammer HamOnt StaySafeStayHome StaySafeStayHealthy,3,1253276125263953922,en,0,,,"@PrimaryCarePAC Happy birthday Gideon from the #Hammer #HamOnt Hamilton, ON, Canada 

#StaySafeStayHome #StaySafeStayHealthy",https://twitter.com/mackinprof/status/1253276125263953922,mackinprof,35084,3298,"Hamilton, Ontario",false
Thu Apr 23 10:54:54 +0000 2020,Manitoba,0,1253276154787704832,en,0,,,RCMP COVID-19 COMPLAINTS #Manitoba https://t.co/nflowgnSoc https://t.co/zloQg8DR2i,https://twitter.com/manitoba_post/status/1253276154787704832,manitoba_post,5944,1317,"Manitoba, Canada",false
Thu Apr 23 10:54:59 +0000 2020,girlsinict coronavirus,0,1253276175574728704,en,0,,,The latest The Women's Biz Leadership Daily! https://t.co/hVcknkMTsN Thanks to @EricaDiamond #girlsinict #coronavirus,https://twitter.com/LydiaFernandes/status/1253276175574728704,LydiaFernandes,1621,1511,"Toronto, Canada",false
Thu Apr 23 11:12:12 +0000 2020,,0,1253280508282363907,en,0,,,Coronavirus: How the world's economies recovered from previous crises https://t.co/aIe54xG8N3,https://twitter.com/Sjenker/status/1253280508282363907,Sjenker,2156,4835,"Toronto, Ontario",false
Thu Apr 23 11:12:26 +0000 2020,Covid_19,0,1253280566935523333,en,0,,,3M fmiles lawsuit against N95 gouging firm... #Covid_19  https://t.co/XyDYjiIf6m,https://twitter.com/dgbrent/status/1253280566935523333,dgbrent,169,741,"Burlington, Ontario",false
Thu Apr 23 11:12:41 +0000 2020,,1,1253280627165745158,en,0,,,"Love conquers all.

A Closed Border Cant Stop This Elderly Couple: Love Is the Best Thing in the World https://t.co/2LW1b5G6tF",https://twitter.com/HamblyPeter/status/1253280627165745158,HamblyPeter,146,144,"Hanover, On",false
Thu Apr 23 11:13:15 +0000 2020,,0,1253280773496541185,en,0,,,@DeadlineWH Perhaps covid-19 most vividly reveals that Trump's famous 5th Avenue claim is wrong when he shoots a family member of someone in his base.,https://twitter.com/holondby/status/1253280773496541185,holondby,4,4,"Toronto, Ontario",false
Thu Apr 23 11:13:35 +0000 2020,,7,1253280856845754368,en,3,,,"""There really is such a thing as surveillance creep, and surveillance programs do tend to increase beyond their initial scope...And the government does not tend to shrink after the moment has passed. https://t.co/nFT6nb3o8k",https://twitter.com/JessMarinDavis/status/1253280856845754368,JessMarinDavis,4166,846,"Ottawa, Canada",false
Thu Apr 23 11:13:37 +0000 2020,,0,1253280865213349888,en,0,,,@CityNews Healthcare systems in many countries have been underfunded for years. Hospitals don't have enough staff or beds during regular time let alone a pandemic. We must start investing proper healthcare for all.,https://twitter.com/valleylily56/status/1253280865213349888,valleylily56,564,662,"Toronto, Ontario",false
Thu Apr 23 11:13:45 +0000 2020,,0,1253280898046459904,en,0,,,@JSegor @ScottAdamsSays @justin_hart Come back in 6 years and do these seasonal comparisons with Covid-19 v Seasonal Flu. https://t.co/kQLkeaTQs0,https://twitter.com/seanfelker/status/1253280898046459904,seanfelker,111,95,"Burlington, Ontario",false
Thu Apr 23 11:13:52 +0000 2020,,0,1253280927960240128,en,0,,,These science and health professionals have no idea what they are talking about. One day it is this the next day it is that. Hahaha https://t.co/xnzPXM9XoU,https://twitter.com/princepoku10/status/1253280927960240128,princepoku10,188,522,"Toronto, Ontario",false
Thu Apr 23 11:13:59 +0000 2020,PandemicPresident,1,1253280957630734338,en,0,,,"@DaveinTexas @jaketapper Not tested against COVID.  Douche-bag-donny is pushing it since he's invested in the company. He has stockpiled 29 million pills, so it will look good on him when it's confirmed it's useless against COVID. #PandemicPresident",https://twitter.com/JanetDauncey/status/1253280957630734338,JanetDauncey,92,238,"Ontario, Canada",false
Thu Apr 23 11:14:20 +0000 2020,,1,1253281045853634562,en,1,,,"Hidden Outbreaks Spread Through U.S. Cities Far Earlier Than Americans Knew, Estimates Say - The New York Times https://t.co/CRwJVxcYJt",https://twitter.com/padams29/status/1253281045853634562,padams29,3968,1605,Ottawa,false
Thu Apr 23 11:14:53 +0000 2020,,0,1253281183993036801,en,0,,,"The next outbreak? We're not ready
https://t.co/8zy6sMva41",https://twitter.com/GlobalRightPath/status/1253281183993036801,GlobalRightPath,240,70,"Toronto, ON, Canada, M4L 3B2",false
Thu Apr 23 11:14:53 +0000 2020,,0,1253281184269860865,en,0,,,"@stumpo_carmine Its frightening to think that cancer patients, already dealing with a heavy and difficult disease, are getting infected with covid. Really hoping we dont see this trend repeat in Ontario and OSMH in particular, but we should prepare for the worst.",https://twitter.com/LeighPopov/status/1253281184269860865,LeighPopov,63,224,"Ontario, Canada",false
Thu Apr 23 11:15:05 +0000 2020,UrbanInuit COVID ottawa TIOntario,1,1253281234177884160,en,1,,,"@TIOntario is a place where Inuit are welcome.  30+ years we have served our urban Inuit community of Ottawa &amp; Ontario.  We're working harder than ever for you.  We're in this together.  

https://t.co/QBf9rnZ0nx

#UrbanInuit #COVID-19 #ottawa #TIOntario @HealthOttawa @ONgov",https://twitter.com/TIOntario/status/1253281234177884160,TIOntario,1010,330,"Ottawa, Ontario",false
Thu Apr 23 11:15:37 +0000 2020,,0,1253281368705871873,en,0,,,@BelindaSquance @nationalpost Delivery services perceived as the saviour for restaurants during COVID will in fact hasten their demise. A 25% cut of the sale is bad. But a policy that sends proceeds back to venders once a month is horrific for cash flow. Glimmer of hope now an ironic reality. Support Take Out,https://twitter.com/lifeunderarock3/status/1253281368705871873,lifeunderarock3,7,199,"Winnipeg, Manitoba",false
Thu Apr 23 11:15:52 +0000 2020,,0,1253281431847161857,en,0,,,@ScottAdamsSays @justin_hart @JSegor Why would covid not be seasonal?,https://twitter.com/seanfelker/status/1253281431847161857,seanfelker,111,95,"Burlington, Ontario",false
Thu Apr 23 11:16:03 +0000 2020,,2,1253281478139695104,en,3,,,CBC accused by Quebecor of 'disgracefully and unscrupulously' exploiting COVID-19 crisis https://t.co/WCRanxDGuN via @nationalpost,https://twitter.com/fairwaygail/status/1253281478139695104,fairwaygail,2719,3724,"Ontario, Canada",false
Thu Apr 23 11:16:08 +0000 2020,,0,1253281499086012416,en,0,,,Ha dont bring that one here oh https://t.co/J8YZjnbuuB,https://twitter.com/auspiciouswaly/status/1253281499086012416,auspiciouswaly,523,408,"Ontario, Canada",false
Thu Apr 23 11:16:19 +0000 2020,nutrition uhc covid19,1,1253281545126924289,en,0,,,"From a midwife's perspective, our blog post discusses opportunities &amp; barriers to delivering health &amp; #nutrition interventions. #uhc 
task shifting
informed choice
continuum of care
delivering in #covid19 era
quality care
midwifery &amp; nutrition
https://t.co/RWNoZXknOI",https://twitter.com/nutritionobserv/status/1253281545126924289,nutritionobserv,947,712,"Ottawa, Ontario",false
Thu Apr 23 11:16:40 +0000 2020,,2,1253281632863256578,en,0,,,"A new emergency relief bursary for Lambton College students impacted by the COVID-19 pandemic, is receiving a lot of applications. 
https://t.co/Dp8EqkNC6C https://t.co/aGDsnK3eZS",https://twitter.com/BlackburnSarnia/status/1253281632863256578,BlackburnSarnia,9986,440,"Sarnia, Ontario",false
Thu Apr 23 11:16:46 +0000 2020,,1,1253281658398179328,en,0,,,Media lionize Democratic governors whose states have rampant coronavirus outbreaks https://t.co/E5AUgWEE9g,https://twitter.com/wilsoa2000/status/1253281658398179328,wilsoa2000,23643,23575,"Irvine, CA, Belgrade, Toronto ",false
Thu Apr 23 11:34:50 +0000 2020,,0,1253286204105252865,en,0,,,"Fascinating genetic alternative to conventional vaccines. The updates/clarifications are  While most regulatory agencies are extremely conservative and slow, they are not idiots, they understand that using an approach with some serious unknowns might be better... https://t.co/u4bx6bDoWM",https://twitter.com/lisavation/status/1253286204105252865,lisavation,858,1134,"Ottawa, Ontario",false
Thu Apr 23 11:35:17 +0000 2020,CDN CESB,0,1253286317846343686,en,0,,,New aid for #CDN uni/college  BY FAR the largest student  relief package anywhere in the world. #CESB @AlexUsherHESA  https://t.co/pVkwYD5KUV,https://twitter.com/JaniceJourno/status/1253286317846343686,JaniceJourno,1678,1238,Toronto,false
Thu Apr 23 11:35:34 +0000 2020,,5,1253286389053087747,en,5,,,"China coronavirus cases may have been four times official figure, says study https://t.co/LGOoPgQuFT",https://twitter.com/CBCAdrianH/status/1253286389053087747,CBCAdrianH,17042,7417,Ottawa,false
Thu Apr 23 11:35:44 +0000 2020,,0,1253286430778015744,en,0,,,"@QuickTake I live in a suburb of a large city.  Last year and the year before and the year before, I saw coyotes on my street.  It has nothing to do with covid-19",https://twitter.com/PeggyatHome/status/1253286430778015744,PeggyatHome,2076,1591,"GTA, Ontario, Canada",false
Thu Apr 23 11:35:44 +0000 2020,,0,1253286431826608131,en,0,,,"Dear Coronavirus,
Eat shit, you dirty assed motherfucker.
Regards,
Raptorized Ira",https://twitter.com/the_real_TFB/status/1253286431826608131,the_real_TFB,159,1461,Toronto,false
Thu Apr 23 11:35:53 +0000 2020,,1,1253286468900044800,en,0,,,@DrJacobsRad @folcaraj Why the fuck do we bother staying in lockdown?,https://twitter.com/mcjohnson192/status/1253286468900044800,mcjohnson192,210,37,"Brantford, Ontario, Canada",false
Thu Apr 23 11:35:56 +0000 2020,,1,1253286480858005504,en,0,,,The owner of this @sobeys who showed symptoms and willingly infected those around him should be charged with a crime. A man died because of his obvious disregard for the seriousness of the virus.     https://t.co/h8w0zvrhAK https://t.co/MyLxIyBTVZ,https://twitter.com/theLilGoat/status/1253286480858005504,theLilGoat,85,234,Toronto,false
Thu Apr 23 11:36:28 +0000 2020,,0,1253286615486738432,en,0,,,"UHAS SRC Donates Free Handsanitizers, Nose masks, Soaps &amp; Relief Items Towards COVID-19 Fight in Ho-VoltaRegion https://t.co/dKVBK8Kp4U https://t.co/k2gfCCfgN3",https://twitter.com/Cms_Broadcast/status/1253286615486738432,Cms_Broadcast,28,4,"Toronto, Ontario",false
Thu Apr 23 11:36:31 +0000 2020,,0,1253286627864166401,en,0,,,@Dominicmatteo21 Top drawer news Dom. When this lockdown is done maybe sink a couple of bottles of gin in The Tree. Take care pal and see you soon ,https://twitter.com/eaglebagpuss/status/1253286627864166401,eaglebagpuss,515,760,"Halifax, West Yorkshire",false
Thu Apr 23 11:36:42 +0000 2020,,0,1253286674412515329,en,0,,,Sex workers response to the pandemic proves they arent societys victims https://t.co/W44JLh8Qyq,https://twitter.com/LindaOleander/status/1253286674412515329,LindaOleander,4,54,"Pictou, N.S., Canada",false
Thu Apr 23 11:37:04 +0000 2020,COVID19 covid coronavirus international survey researchers study research SocialDistancing CoronaCrisis InThisTogether,5,1253286766209110018,en,5,,,"Important #COVID19 #covid-19 #coronavirus #international #survey with over 100 #researchers from more than 20 countries. 
Please complete and share https://t.co/V9WtpftJHu 

#study #research #SocialDistancing #CoronaCrisis #InThisTogether

@mbmc_cmcm @IBTNetwork",https://twitter.com/MindingtheBrain/status/1253286766209110018,MindingtheBrain,3867,2561,"Ottawa, Ontario",false
Thu Apr 23 11:37:08 +0000 2020,,5,1253286783875506177,en,0,,,"I know the world is scary right now. It has been for years. Pandemic, climate change, rerereresurgence of Nazism and school shootings every single month for the last 18 years (excluding last month when we weren't in school). Yes, take time away from this shit. This is enough",https://twitter.com/videogamepsych/status/1253286783875506177,videogamepsych,494,107,"Toronto, Ontario",false
Thu Apr 23 11:37:14 +0000 2020,,2,1253286808626003973,en,0,,,Scaling up the Darwin Awards  https://t.co/afgWAjuW0k,https://twitter.com/majdal/status/1253286808626003973,majdal,2127,1646,"Toronto, Ontario",false
Thu Apr 23 11:37:36 +0000 2020,JustStayHome,1,1253286901206917121,en,0,,,Hoo ya! Tacking on a ticket to criminals for breach of Coronavirus Restriction is sweet justice. #JustStayHome https://t.co/ymzYvR3066,https://twitter.com/moviebungalow/status/1253286901206917121,moviebungalow,3322,4334,"Toronto, Canada",false
Thu Apr 23 11:38:00 +0000 2020,,0,1253287001220091904,en,0,,,Ways That COVID-19 Is Affecting Students All Over The World https://t.co/JHVHo5ovDi,https://twitter.com/drronstrand/status/1253287001220091904,drronstrand,59996,36117,"Calgary, Alberta",false
Thu Apr 23 11:38:04 +0000 2020,ZeroVision TOpoli,0,1253287018139996160,en,2,,,"@TrafficServices @TorontoPolice @ShawnaCoxon @TPScott_baptist @TDotCop @YourTrafficCop @JohnTory This is one strange comparison, especially since you don't actually police speeding cars even when *literally* everything is open, but let's hope that changes post-pandemic!

#ZeroVision #TOpoli",https://twitter.com/d_a_f_f_y_d/status/1253287018139996160,d_a_f_f_y_d,386,1562,Toronto,false
Thu Apr 23 11:38:25 +0000 2020,,0,1253287106308460545,en,0,,,One keyboard cat was a lot better than two corona cats https://t.co/kj0S9FX4OB,https://twitter.com/edgreen69/status/1253287106308460545,edgreen69,572,2242,Toronto,false
Thu Apr 23 11:38:37 +0000 2020,,0,1253287157499752448,en,0,,,"Coronavirus has mutated into at least 30 different strains: study. This is not good news, reading this might/will save your life! https://t.co/b2w0S60brq",https://twitter.com/fabiani_mike/status/1253287157499752448,fabiani_mike,170,147,"Hamilton, Ontario",false
Thu Apr 23 11:38:37 +0000 2020,COVID19,0,1253287157344714752,en,0,,,"Crickets &lt;&gt;&lt;&gt;&lt;&gt;

They know who they are but there is not a hope in hell theyll ever help test the thing. They are quite happy to allow other poor souls (and their families) risk all for a few dollars in compensation. #COVID19 Vaccine https://t.co/oBqaBvlap8",https://twitter.com/beautifulwood/status/1253287157344714752,beautifulwood,386,516,"Toronto, Ontario CANADA",false
Thu Apr 23 11:39:05 +0000 2020,,15,1253287274302918656,en,0,,,I can not wait for this pandemic to be over and for my ass sitting on a beach instead of a fkn bed,https://twitter.com/kyliericciardi/status/1253287274302918656,kyliericciardi,813,422,"Calgary, Alberta",false
Thu Apr 23 11:39:09 +0000 2020,GoC covid CERB,7,1253287291298222080,en,0,,,"The 1 thing that would make #GoC announcements of  #covid programs dramatically better? An audience lens on messaging. What people want to know is ""how &amp; when can I access funding"" such as student grants and #CERB. PM &amp; MP announcements consistently miss this key element",https://twitter.com/carolinekealey/status/1253287291298222080,carolinekealey,5449,5697,Ottawa,false
Thu Apr 23 11:39:15 +0000 2020,,3,1253287316480593920,en,0,,,"@FinWildbill3 @HamillHimself Not during COVID 19!

Many funeral homes don't want the liability. So quick burial, mass grave for some, and cremation for most.",https://twitter.com/annechoy/status/1253287316480593920,annechoy,3426,5001,Toronto,false
Thu Apr 23 11:39:25 +0000 2020,polmtl,1,1253287357568204802,en,1,,,"@lionelperez @projetmontreal supports having the right to ""choose"" if you want to wear a mask on transit during a pandemic: New York: Masks will be mandatory on all MTA transit starting Friday. #polmtl https://t.co/dkQoSF6cWv",https://twitter.com/MarvinRotrand/status/1253287357568204802,MarvinRotrand,3752,1339,Montreal,false
Thu Apr 23 11:39:43 +0000 2020,,0,1253287433766133761,en,0,,,"@nowthisnews Americans really are fucking sad excuses for human beings. Aw, poor baby cant take being trapped in their house for a few weeks? Im so glad your solution is to go outside and help spread the virus which will extend said lockdown! Youre all privileged snowflakes, thats all. ",https://twitter.com/MeddlinMegs/status/1253287433766133761,MeddlinMegs,382,332,"Toronto, Ontario",false
Thu Apr 23 11:57:45 +0000 2020,news,0,1253291971080261632,en,0,,,'COVID Toes' Could Be Only Sign Your Child Has Coronavirus - TooFab has been published on Canada News Media - https://t.co/QTOGggKQJ4 #news https://t.co/WUWeUB9Gli,https://twitter.com/canadanewsmedia/status/1253291971080261632,canadanewsmedia,1058,4881,"Toronto, Ontario",false
